author-pid,degree_centrality,eigenvector_centrality,betweeness_centrality,closeness_centrality
43/787,0.0003030915336431602,1.3616763235783643e-06,,0.25260310330747243
31/5670,0.0003030915336431602,1.3616763235783643e-06,,0.25260310330747243
21/4084-13,0.0003030915336431602,2.007564156998953e-06,,0.2550373615047668
00/10377-3,0.0003030915336431602,3.5798754227479295e-06,,0.26604666164928503
148/6313,0.0003030915336431602,1.6464026651008033e-06,,0.2550373615047668
68/4459-5,0.0003030915336431602,2.10565787505197e-06,,0.2637778488434069
59/8769,0.0003030915336431602,1.962475058740892e-06,,0.25277728120131776
56/8769,0.0003030915336431602,1.962475058740892e-06,,0.25277728120131776
1812791,0.0003030915336431602,5.119460187561452e-06,,0.2787383835539285
55/231-1,0.0003030915336431602,1.962475058740892e-06,,0.25277728120131776
06/1887,0.0003030915336431602,1.962475058740892e-06,,0.25277728120131776
27/3730,0.0003030915336431602,2.1835344742780668e-06,,0.2561726797453284
67/6530,0.0003030915336431602,1.4687919874156963e-06,,0.25260310330747243
28/3171,0.0003030915336431602,2.559329891345493e-06,,0.2544145996658527
21/1350,0.0003030915336431602,2.1726526948519683e-06,,0.25559715945771466
47/1688,0.0003030915336431602,2.1726526948519683e-06,,0.25559715945771466
47/6768,0.0003030915336431602,4.5578025022939626e-06,,0.2787383835539285
65/1532,0.0003030915336431602,5.119460187561452e-06,,0.2787383835539285
65/5229,0.0003030915336431602,4.5578025022939626e-06,,0.2787383835539285
65/6300,0.0003030915336431602,1.3642703555829113e-06,,0.25260310330747243
x/JinglingXue,0.0003030915336431602,2.2186554082002365e-06,0.00028958310504292097,0.2660252103098879
19/3685,0.0003030915336431602,2.017786179865138e-06,,0.25277728120131776
96/6385,0.0003030915336431602,5.119460187561452e-06,,0.2787383835539285
26/6041,0.0003030915336431602,5.119460187561452e-06,,0.2787383835539285
74/3823,0.0003030915336431602,4.559429226605613e-06,,0.2787383835539285
129/6120,0.0003030915336431602,1.4605147080212438e-06,,0.2563319003470244
23/7096,0.0003030915336431602,4.559429226605613e-06,,0.2787383835539285
63/483,0.0003030915336431602,4.559429226605613e-06,,0.2787383835539285
92/8616,0.0003030915336431602,2.775276658144341e-05,,0.25919136901644496
344791,0.0003030915336431602,2.7895001992547952e-05,,0.24463667820069204
41/251,0.0003030915336431602,2.6389073410515738e-05,,0.24336751001942417
89/4402-2,0.0003030915336431602,2.6319570669097724e-05,,0.24146763923788148
2466575,0.0003030915336431602,2.6319570669097724e-05,,0.24146763923788148
37/5441,0.0003030915336431602,5.260696073136422e-05,,0.26244895794665113
26/2599,0.0003030915336431602,2.8032800834663305e-05,,0.24662995539830065
209/3441,0.0003030915336431602,1.643017096610163e-05,,0.24293147457294326
92/5020,0.0003030915336431602,2.2214383019887754e-06,,0.25208200687635296
44/5554,0.0003030915336431602,4.227944861969001e-06,,0.2508617193836172
18/6419,0.0003030915336431602,3.6552437881760107e-06,,0.2508490040042577
23/4160,0.0003030915336431602,5.525763471135769e-07,,0.23854051188123584
88/6966,0.0003030915336431602,6.092406261044385e-07,1.9974602914866e-06,0.2304647480674304
191/2615,0.0003030915336431602,3.6262459723843437e-06,,0.25539271338631436
1321480,0.0003030915336431602,4.6495897127351165e-06,,0.25473543339509985
56/4773,0.0003030915336431602,3.835033902076716e-06,,0.25060765647154143
44/4084,0.0003030915336431602,3.835033902076716e-06,,0.25060765647154143
76/6834,0.0003030915336431602,5.239973533557643e-06,,0.2608649816830509
98/1013,0.0003030915336431602,6.466454869473619e-06,,0.2744717431090899
93/5769,0.0003030915336431602,6.466454869473619e-06,,0.2744717431090899
73/3673,0.0003030915336431602,6.466454869473619e-06,,0.2744717431090899
13/1898,0.0003030915336431602,6.466454869473619e-06,,0.2744717431090899
248/1245,0.0003030915336431602,3.307337995806935e-06,,0.2685514284939089
146/5842,0.0003030915336431602,1.8839672680535854e-06,,0.2541532931056618
93/7765,0.0003030915336431602,1.8839672680535854e-06,,0.2541532931056618
222/2729,0.0003030915336431602,1.977943838580754e-06,,0.2541532931056618
214/9966,0.0003030915336431602,2.8775156751920852e-06,,0.25902179886426085
39/3245-1,0.0003030915336431602,3.0864895231886734e-06,,0.25902179886426085
61/5537,0.0003030915336431602,1.7856772188294283e-06,,0.2549256960362634
57/7819,0.0003030915336431602,1.7856772188294283e-06,,0.2549256960362634
16/3678,0.0003030915336431602,3.3197997971477204e-06,,0.2609956755616496
181/2846,0.0003030915336431602,2.8723249848845823e-06,,0.25902179886426085
83/5342-5,0.0003030915336431602,2.8723249848845823e-06,,0.25902179886426085
91/4841,0.0003030915336431602,2.886912320933363e-06,,0.26374270564097096
261940,0.0003030915336431602,3.3197997971477204e-06,,0.2609956755616496
92/1166,0.0003030915336431602,2.2013262572137922e-06,,0.2577402807072364
71/4884-1,0.0003030915336431602,2.2013262572137922e-06,,0.2577402807072364
91/3334,0.0003030915336431602,2.860854658734434e-06,,0.2599401229056148
196/5892,0.0003030915336431602,2.860854658734434e-06,,0.2599401229056148
134/2883,0.0003030915336431602,2.860854658734434e-06,,0.2599401229056148
256/9091,0.0003030915336431602,3.232827865532375e-06,,0.2645321645241468
20/2941,0.0003030915336431602,2.860854658734434e-06,,0.2599401229056148
36/4791,0.0003030915336431602,2.860854658734434e-06,,0.2599401229056148
c/AlfredoCuzzocrea,0.0003030915336431602,2.860854658734434e-06,,0.2599401229056148
74/11184,0.0003030915336431602,2.9612587938724785e-06,,0.259946949602122
581620,0.0003030915336431602,3.1151573392347346e-06,,0.2607618947257495
46/4889,0.0003030915336431602,3.1151573392347346e-06,,0.2607618947257495
93/5633-2,0.0003030915336431602,3.81481141708666e-06,,0.26749182498716323
70/2659,0.0003030915336431602,2.860854658734434e-06,,0.2599401229056148
175104,0.0003030915336431602,2.860854658734434e-06,,0.2599401229056148
41/1074-1,0.0003030915336431602,2.860854658734434e-06,,0.2599401229056148
201/6678,0.0003030915336431602,3.4519102076053035e-06,,0.2599401229056148
1675613,0.0003030915336431602,5.077089460888593e-06,,0.26418619548390543
74/113,0.0003030915336431602,3.236840290103439e-06,,0.2618172199444518
z/KennyQiliZhu,0.0003030915336431602,3.49036054908602e-06,,0.2599401229056148
70/2104,0.0003030915336431602,2.9713211946075944e-06,,0.26016559337626494
145/5299,0.0003030915336431602,2.933261390241349e-06,,0.26306976744186045
27/4179,0.0003030915336431602,3.277887013412856e-06,,0.2656824587303718
67/1300,0.0003030915336431602,2.860854658734434e-06,,0.2599401229056148
71/2632,0.0003030915336431602,2.860854658734434e-06,,0.2599401229056148
33/2948,0.0003030915336431602,2.860854658734434e-06,,0.2599401229056148
35/7536,0.0003030915336431602,2.8861499442268592e-06,,0.2599401229056148
75/2307,0.0003030915336431602,2.892129152428863e-06,,0.2599401229056148
1652756,0.0003030915336431602,2.8847510000174303e-06,,0.2599401229056148
92/6051,0.0003030915336431602,2.8866942127342874e-06,,0.2599401229056148
v/SViglas,0.0003030915336431602,3.0813982541373897e-06,,0.261941937703443
690949,0.0003030915336431602,3.358037959957458e-06,,0.2612023011558558
60/2633,0.0003030915336431602,2.8847510000174303e-06,,0.2599401229056148
1735939,0.0003030915336431602,2.872148861892005e-06,,0.25996060407091265
h/WynneHsu,0.0003030915336431602,2.872148861892005e-06,,0.25996060407091265
b/PeterBuneman,0.0003030915336431602,2.870970788627689e-06,,0.2599401229056148
86/1498,0.0003030915336431602,2.913486132177539e-06,,0.2638551968650868
19/4036,0.0003030915336431602,2.913486132177539e-06,,0.2638551968650868
55/1254-1,0.0003030915336431602,2.9523004244923776e-06,,0.2603024326101249
42/6673,0.0003030915336431602,3.2310362655784805e-06,,0.2653050284121368
214/8685,0.0003030915336431602,2.3382101683736643e-06,,0.2551951735162172
157/3599,0.0003030915336431602,1.397888079387141e-06,,0.24080967325985939
68/3522,0.0003030915336431602,2.104491529241076e-06,,0.24130869374420985
124/2740,0.0003030915336431602,2.5706281348452777e-06,,0.24364907443875541
90/4844,0.0003030915336431602,2.5706281348452777e-06,,0.24364907443875541
38/5397,0.0003030915336431602,1.3972496454989517e-06,,0.24080967325985939
54/4155,0.0003030915336431602,1.3972496454989517e-06,,0.24080967325985939
84/892,0.0003030915336431602,1.397241480222775e-06,,0.24080967325985939
49/8938,0.0003030915336431602,2.0742918011503945e-06,,0.24080967325985939
17/8654,0.0003030915336431602,1.397241480222775e-06,,0.24080967325985939
166/0475,0.0003030915336431602,2.2320509047964615e-07,,0.22443426601968164
34/4970,0.0003030915336431602,2.2320509047964615e-07,,0.22443426601968164
163/8947,0.0003030915336431602,2.2320509047964615e-07,,0.22443426601968164
41/4396,0.0003030915336431602,2.2320509047964615e-07,,0.22443426601968164
122/8765,0.0003030915336431602,2.2313035834570823e-07,,0.22443426601968164
136/3866,0.0003030915336431602,2.3029182563634447e-07,,0.22668559912055697
50/6646,0.0003030915336431602,2.3029182563634447e-07,,0.22668559912055697
31/371,0.0003030915336431602,2.6092075918980154e-07,,0.23053989844878184
86/674,0.0003030915336431602,2.687508938262326e-07,,0.23053989844878184
88/6837,0.0003030915336431602,8.505322080771731e-07,4.289506318509604e-06,0.23225473402632751
74/1108,0.0003030915336431602,2.364351913536235e-07,,0.22444444444444445
1872569,0.0003030915336431602,2.364351913536235e-07,,0.22444444444444445
62/2507,0.0003030915336431602,2.687508938262326e-07,,0.23053989844878184
08/397,0.0003030915336431602,1.1373250226273593e-05,,0.2671813421152081
133/4034,0.0003030915336431602,1.1373250226273593e-05,,0.2671813421152081
25/687,0.0003030915336431602,1.1827062187333171e-05,,0.2671813421152081
163/4203,0.0003030915336431602,1.2980885574700573e-05,,0.2671813421152081
215/2956,0.0003030915336431602,1.13262507059096e-05,,0.2671813421152081
15/4797-1,0.0003030915336431602,1.13262507059096e-05,,0.2671813421152081
19/3882,0.0003030915336431602,1.13262507059096e-05,,0.2671813421152081
248/7668,0.0003030915336431602,1.1532367801958329e-05,,0.2671813421152081
77/6860,0.0003030915336431602,1.1532367801958329e-05,,0.2671813421152081
239/4316,0.0003030915336431602,1.2765117673784442e-05,,0.27428919802693563
34/10078,0.0003030915336431602,1.2400767519880774e-05,3.402731845151283e-09,0.2672029803201684
63/4854,0.0003030915336431602,1.2110109591164823e-05,,0.2671813421152081
78/2860,0.0003030915336431602,1.2110109591164823e-05,,0.2671813421152081
98/11066,0.0003030915336431602,1.1525082851053387e-05,,0.2671813421152081
177/9289,0.0003030915336431602,1.1525082851053387e-05,,0.2671813421152081
226/4903,0.0003030915336431602,1.2857511553426598e-05,,0.2671813421152081
43/6131,0.0003030915336431602,1.2283129855482039e-05,,0.2672318367126542
66/2620,0.0003030915336431602,1.2283129855482039e-05,,0.2672318367126542
166/6020,0.0003030915336431602,1.1337493555954512e-05,,0.2671813421152081
47/6455,0.0003030915336431602,1.1337493555954512e-05,,0.2671813421152081
50/6296,0.0003030915336431602,1.3728859454764093e-05,,0.2671813421152081
96/3060-3,0.0003030915336431602,1.9354493787107233e-05,,0.2671813421152081
83/6194,0.0003030915336431602,1.1367666663871659e-05,,0.2671813421152081
148/4458,0.0003030915336431602,1.2877218768275841e-05,,0.2671813421152081
163/8945,0.0003030915336431602,1.287999890598124e-05,,0.2671813421152081
96/3060,0.0003030915336431602,1.9354493787107233e-05,,0.2671813421152081
39/10800,0.0003030915336431602,1.4429995306176763e-05,,0.2671813421152081
96/2402,0.0003030915336431602,1.287999890598124e-05,,0.2671813421152081
z/WeihuaZhuang,0.0003030915336431602,2.5774418363092878e-05,,0.2676147731574109
11/1687,0.0003030915336431602,1.9425312501273225e-05,,0.2671813421152081
74/10553,0.0003030915336431602,1.3296059938707329e-05,,0.2671813421152081
85/8605,0.0003030915336431602,1.9355285613566587e-05,,0.2671813421152081
39/3542,0.0003030915336431602,1.3385821718718015e-05,,0.2672029803201684
77/8869,0.0003030915336431602,1.1724476792692814e-05,,0.2671813421152081
27/6715,0.0003030915336431602,1.1733596156228676e-05,,0.2671813421152081
48/5520,0.0003030915336431602,1.1746908328874705e-05,,0.2671813421152081
69/2175,0.0003030915336431602,1.1746908328874705e-05,,0.2671813421152081
13/3949,0.0003030915336431602,1.1733596156228676e-05,,0.2671813421152081
34/5792,0.0003030915336431602,1.172056108317944e-05,,0.2671813421152081
12/442,0.0003030915336431602,1.172056108317944e-05,,0.2671813421152081
187/5503,0.0003030915336431602,1.5725951069586493e-06,,0.25670418590175836
194/6279,0.0003030915336431602,1.5190409545167927e-06,,0.25670418590175836
51/3710-11,0.0003030915336431602,1.5190409545167927e-06,,0.25670418590175836
52/5085,0.0003030915336431602,1.5190409545167927e-06,,0.25670418590175836
277/7530,0.0003030915336431602,1.5199099865665861e-06,,0.25670418590175836
134/8389,0.0003030915336431602,1.5199099865665861e-06,,0.25670418590175836
266/1333,0.0003030915336431602,1.5190409545167927e-06,,0.25670418590175836
76/10807,0.0003030915336431602,1.5190409545167927e-06,,0.25670418590175836
99/5103,0.0003030915336431602,1.5190409545167927e-06,,0.25670418590175836
263/2207,0.0003030915336431602,1.6274836423375545e-06,,0.25670418590175836
220/5300,0.0003030915336431602,1.6192273076169908e-06,,0.25670418590175836
220/5640,0.0003030915336431602,1.6192273076169908e-06,,0.25670418590175836
274/8348,0.0003030915336431602,1.549317840672578e-06,,0.2574654042243263
25/5671,0.0003030915336431602,1.5286355071436617e-06,1.0208195535453848e-08,0.25670418590175836
64/6025,0.0003030915336431602,1.538340827226954e-06,,0.25670418590175836
24/803,0.0003030915336431602,1.538340827226954e-06,,0.25670418590175836
257/5389,0.0003030915336431602,1.5199099865665861e-06,,0.25670418590175836
123/2925,0.0003030915336431602,1.5199099865665861e-06,,0.25670418590175836
91/4632,0.0003030915336431602,1.5190409545167927e-06,,0.25670418590175836
120/8693,0.0003030915336431602,1.5190409545167927e-06,,0.25670418590175836
1440549,0.0003030915336431602,1.5190409545167927e-06,,0.25670418590175836
243/5742,0.0003030915336431602,1.5297491418509704e-06,,0.25670418590175836
37/56,0.0003030915336431602,1.7494506226246097e-06,3.5309710569993656e-07,0.25770672776504894
156/5831,0.0003030915336431602,1.5274320647269538e-06,,0.25787457989213974
97/1068,0.0003030915336431602,1.5274320647269538e-06,,0.25787457989213974
t/MikeThelwall,0.0003030915336431602,1.667942578727721e-06,,0.25670418590175836
194/4692,0.0003030915336431602,1.5190409545167927e-06,,0.25670418590175836
194/4822,0.0003030915336431602,1.5190409545167927e-06,,0.25670418590175836
75/5002,0.0003030915336431602,1.5190409545167927e-06,,0.25670418590175836
201/5176,0.0003030915336431602,1.5455837734319916e-06,4.0832782141815395e-09,0.25670418590175836
61/3906,0.0003030915336431602,1.5297491418509704e-06,,0.25670418590175836
127/0064,0.0003030915336431602,1.5267651802167454e-06,,0.25670418590175836
25/3782,0.0003030915336431602,1.5201942881249601e-06,,0.25670418590175836
62/6686,0.0003030915336431602,1.5201942881249601e-06,,0.25670418590175836
151/9280,0.0003030915336431602,1.5588786573600544e-06,,0.25670418590175836
83/4371,0.0003030915336431602,1.5588786573600544e-06,,0.25670418590175836
138/5241,0.0003030915336431602,1.81983171487453e-06,,0.25670418590175836
38/6093,0.0003030915336431602,1.5198717919637654e-06,,0.25670418590175836
52/4712,0.0003030915336431602,1.5198717919637654e-06,,0.25670418590175836
90/5961,0.0003030915336431602,1.5770181130521648e-06,,0.2577134376545942
15/791,0.0003030915336431602,2.739628507506935e-06,,0.26161653539144686
139/9941,0.0003030915336431602,1.5242956940582323e-06,,0.25670418590175836
18/6855,0.0003030915336431602,1.81983171487453e-06,,0.25670418590175836
29/4447,0.0003030915336431602,1.5770181130521648e-06,,0.2577134376545942
24/3006,0.0003030915336431602,1.5696151725834996e-06,,0.25670418590175836
55/866,0.0003030915336431602,1.8187270336102474e-06,,0.25670418590175836
z/YZZhang,0.0003030915336431602,1.838951180695782e-06,,0.2607344186291555
16/11483,0.0003030915336431602,1.5693552505512188e-06,,0.25670418590175836
71/6950,0.0003030915336431602,1.5733383729851422e-06,,0.25670418590175836
1558978,0.0003030915336431602,1.5749402769248837e-06,,0.25670418590175836
160/7982,0.0003030915336431602,1.9062801301580657e-06,,0.2576329420338895
36/11190,0.0003030915336431602,4.603007528918126e-07,,0.23608262176215236
88/11412,0.0003030915336431602,4.2225032634535326e-07,,0.23297086098950243
15/3284,0.0003030915336431602,4.603007528918126e-07,,0.23608262176215236
1192335,0.0003030915336431602,4.0520141168889866e-07,,0.23297086098950243
34/6455,0.0003030915336431602,4.0520141168889866e-07,,0.23297086098950243
245/2913,0.0003030915336431602,3.190339937714752e-05,,0.2533531278795946
276/4712,0.0003030915336431602,3.205272277028106e-05,,0.2533531278795946
224/7692,0.0003030915336431602,1.7604690592560655e-05,,0.2533531278795946
71/2843,0.0003030915336431602,1.8844691807874595e-05,,0.25720447990021567
70/7037,0.0003030915336431602,1.7029939895842324e-05,,0.2533531278795946
157/4667,0.0003030915336431602,1.7029939895842324e-05,,0.2533531278795946
215/8167,0.0003030915336431602,1.704292777081451e-05,,0.2533531278795946
50/3402,0.0003030915336431602,1.704292777081451e-05,,0.2533531278795946
234/1118,0.0003030915336431602,3.1972543573072795e-05,,0.2534504391468005
234/1009,0.0003030915336431602,3.1972543573072795e-05,,0.2534504391468005
241/4474,0.0003030915336431602,1.7311155137413303e-05,,0.2533531278795946
30/3276,0.0003030915336431602,1.7411127782889128e-05,,0.25723790217786785
171/8079,0.0003030915336431602,1.7284012251870182e-05,,0.2533531278795946
90/5587-2,0.0003030915336431602,1.7284012251870182e-05,,0.2533531278795946
82/10885,0.0003030915336431602,1.7660306808942676e-05,,0.25629207664422576
155/4776,0.0003030915336431602,3.257678408945243e-05,,0.2534504391468005
46/8201,0.0003030915336431602,1.7027420494884377e-05,,0.2533531278795946
16/4185,0.0003030915336431602,1.7027420494884377e-05,,0.2533531278795946
02/622,0.0003030915336431602,1.7027420494884377e-05,,0.2533531278795946
238/0488,0.0003030915336431602,5.314907120427756e-06,,0.2478837966441272
214/1672,0.0003030915336431602,6.466794552991987e-06,,0.24559575207185746
c/PhilipAChou,0.0003030915336431602,2.8353379255149706e-05,,0.24996843195191554
49/6996-1,0.0003030915336431602,5.7913428782952366e-06,,0.25716438462937463
55/2748,0.0003030915336431602,6.466794552991987e-06,,0.24559575207185746
25/8798,0.0003030915336431602,2.8353379255149706e-05,,0.24996843195191554
64/121,0.0003030915336431602,6.481814330417597e-06,,0.24559575207185746
09/1718,0.0003030915336431602,5.3779449812765616e-06,,0.24559575207185746
87/9003,0.0003030915336431602,6.803777496101342e-06,,0.26387629965342574
147/7464,0.0003030915336431602,5.322859369938319e-06,,0.24559575207185746
21/10024,0.0003030915336431602,4.790447153105941e-06,,0.24559575207185746
73/10023,0.0003030915336431602,4.790447153105941e-06,,0.24559575207185746
42/4130,0.0003030915336431602,4.4552140802963594e-06,,0.24559575207185746
38/5435,0.0003030915336431602,4.4552140802963594e-06,,0.24559575207185746
55/3814,0.0003030915336431602,4.4552140802963594e-06,,0.24559575207185746
72/6144,0.0003030915336431602,4.470406581788498e-06,,0.2477907122293153
k/ArieEKaufman,0.0003030915336431602,4.470406581788498e-06,,0.2477907122293153
223224,0.0003030915336431602,4.2761513838108585e-07,,0.23482799525504153
124/6186,0.0003030915336431602,4.3488015089323023e-07,,0.23482799525504153
18/6825,0.0003030915336431602,5.435537645468145e-07,,0.2394407083071266
23894,0.0003030915336431602,5.435537645468145e-07,,0.2394407083071266
201/1441,0.0003030915336431602,1.129575463448739e-06,,0.25255798525171597
21/6660,0.0003030915336431602,1.129575463448739e-06,,0.25255798525171597
65/1685,0.0003030915336431602,1.6474052979689872e-06,,0.25824462533917764
188/6026,0.0003030915336431602,1.6474052979689872e-06,,0.25824462533917764
18/5589,0.0003030915336431602,6.409503769139423e-07,,0.2470793809286071
56/1542,0.0003030915336431602,6.409503769139423e-07,,0.2470793809286071
70/1360,0.0003030915336431602,6.778101026275502e-07,,0.2510780782304297
34/2544,0.0003030915336431602,6.780628938340434e-07,,0.25039844165043385
39/4491,0.0003030915336431602,6.780628938340434e-07,,0.25039844165043385
22/4083,0.0003030915336431602,1.246763523522913e-06,,0.24940156726383955
69/10901,0.0003030915336431602,9.857546175587743e-07,,0.2511099271887764
167/6294,0.0003030915336431602,2.4713707600517482e-05,,0.25613290549632545
77/246,0.0003030915336431602,2.4713707600517482e-05,,0.25613290549632545
82/1346,0.0003030915336431602,9.546368945102007e-07,,0.25702414957153985
96/6129-4,0.0003030915336431602,1.410636110157324e-06,,0.24274678111587983
w/KamFaiWong,0.0003030915336431602,1.410636110157324e-06,,0.24274678111587983
36/4028,0.0003030915336431602,1.8619165552903793e-06,,0.2447153064504166
181/2711,0.0003030915336431602,1.4797595880768618e-06,,0.24585196224540487
186/7257,0.0003030915336431602,1.4093511207202191e-06,,0.24274678111587983
227/2444,0.0003030915336431602,1.4093511207202191e-06,,0.24274678111587983
252/5748,0.0003030915336431602,1.4797595880768618e-06,,0.24585196224540487
248/7605,0.0003030915336431602,1.7687636422413997e-06,,0.24736960487841453
994070,0.0003030915336431602,1.4137585872908437e-06,,0.24274678111587983
186/7993,0.0003030915336431602,1.409112159922969e-06,,0.24274678111587983
22/1217-2,0.0003030915336431602,1.409112159922969e-06,,0.24274678111587983
66/9718,0.0003030915336431602,1.4197386668040124e-06,,0.24336751001942417
202/2396,0.0003030915336431602,1.4162457208508344e-06,,0.24274678111587983
287/6358,0.0003030915336431602,1.4170223467805096e-06,,0.24274678111587983
203/8244,0.0003030915336431602,1.409156697626548e-06,,0.24274678111587983
r/MdRijke,0.0003030915336431602,1.409156697626548e-06,,0.24274678111587983
85/9686,0.0003030915336431602,1.415688612117272e-06,,0.24274678111587983
32/11411,0.0003030915336431602,7.129221802554533e-07,,0.23931334622823985
o/MTamerOzsu,0.0003030915336431602,7.129221802554533e-07,,0.23931334622823985
63/2921,0.0003030915336431602,7.126523783412053e-07,,0.23931334622823985
17/2104,0.0003030915336431602,4.386089323278045e-07,,0.2313968439509059
241/9553,0.0003030915336431602,2.8763289854126794e-07,,0.22308368455453131
241/9614,0.0003030915336431602,2.8763289854126794e-07,,0.22308368455453131
166/4016,0.0003030915336431602,2.7929862567988117e-07,,0.22308368455453131
166/3961,0.0003030915336431602,2.7929862567988117e-07,,0.22308368455453131
89/11432,0.0003030915336431602,7.132425927109418e-07,,0.22944967314200937
13/322,0.0003030915336431602,2.7228563884275937e-07,,0.22308368455453131
273/6130,0.0003030915336431602,1.7780747353253785e-06,,0.25308752461070344
251/8679,0.0003030915336431602,2.61632006615292e-06,,0.26074815595363543
277/7513,0.0003030915336431602,1.7624984389124085e-06,,0.25308752461070344
222/0504,0.0003030915336431602,1.7624984389124085e-06,,0.25308752461070344
183/8757,0.0003030915336431602,1.786828602224011e-06,,0.2542642827784628
183/8839,0.0003030915336431602,1.786828602224011e-06,,0.2542642827784628
65/9077,0.0003030915336431602,1.7755092850850454e-06,,0.25578871201157743
57/2739,0.0003030915336431602,1.7947884705188933e-06,,0.25308752461070344
50/2205,0.0003030915336431602,1.7503890601390842e-06,,0.25308752461070344
18/1851,0.0003030915336431602,1.7503890601390842e-06,,0.25308752461070344
423774,0.0003030915336431602,1.7503890601390842e-06,,0.25308752461070344
885104,0.0003030915336431602,2.6793723839542076e-06,,0.26097503098056796
45/9024,0.0003030915336431602,1.7503890601390842e-06,,0.25308752461070344
60/10813,0.0003030915336431602,1.7503890601390842e-06,,0.25308752461070344
84/10813,0.0003030915336431602,1.7503890601390842e-06,,0.25308752461070344
234/9679,0.0003030915336431602,1.7947884705188933e-06,,0.25308752461070344
1902550,0.0003030915336431602,1.8125297271878784e-06,,0.25578871201157743
79/2854,0.0003030915336431602,2.136514723083006e-06,,0.2590896002931707
95025,0.0003030915336431602,1.7517304604601998e-06,,0.25308752461070344
92/1685,0.0003030915336431602,1.7517304604601998e-06,,0.25308752461070344
22/4402,0.0003030915336431602,1.7522629551070543e-06,,0.25308752461070344
41/2526,0.0003030915336431602,1.643432499774567e-05,,0.2565511521215106
285/2342,0.0003030915336431602,1.6359285342957606e-05,,0.25269338779678324
22/10851,0.0003030915336431602,1.6359285342957606e-05,,0.25269338779678324
49/6515,0.0003030915336431602,1.6359285342957606e-05,,0.25269338779678324
43/3166-1,0.0003030915336431602,2.0957232324478523e-05,,0.2727848973404988
51/4678,0.0003030915336431602,2.5049984055135338e-05,,0.25269338779678324
74/2464,0.0003030915336431602,2.5049984055135338e-05,,0.25269338779678324
98/10847,0.0003030915336431602,1.686252992354395e-05,,0.2563319003470244
62/6011-3,0.0003030915336431602,1.686252992354395e-05,,0.2563319003470244
64/8656,0.0003030915336431602,1.6573795164227684e-05,,0.25271274287027345
46/5036-2,0.0003030915336431602,1.6573795164227684e-05,,0.25271274287027345
83/2918,0.0003030915336431602,1.6536050469413302e-05,,0.25269338779678324
19/4813,0.0003030915336431602,2.2583321048431032e-05,,0.2531263585914124
31/7637,0.0003030915336431602,2.2583321048431032e-05,,0.2531263585914124
84/7673,0.0003030915336431602,1.6359285342957606e-05,,0.25269338779678324
19/7674,0.0003030915336431602,1.6359285342957606e-05,,0.25269338779678324
34/7672,0.0003030915336431602,1.6359285342957606e-05,,0.25269338779678324
31/2800,0.0003030915336431602,1.6470646287143577e-05,,0.2539316041971318
00/5879,0.0003030915336431602,1.6470646287143577e-05,,0.2539316041971318
47/147,0.0003030915336431602,1.6359285342957606e-05,,0.25269338779678324
18/6055,0.0003030915336431602,1.6359285342957606e-05,,0.25269338779678324
61/591,0.0003030915336431602,1.6359285342957606e-05,,0.25269338779678324
81/641,0.0003030915336431602,2.5186357923735723e-05,,0.25269338779678324
35/794,0.0003030915336431602,1.6528650240894005e-05,,0.25514254781667267
61/3094,0.0003030915336431602,1.6635149541510752e-05,1.0208195535453848e-08,0.25269338779678324
59/610,0.0003030915336431602,1.6470750563575904e-05,,0.25269338779678324
39/1495,0.0003030915336431602,1.6470750563575904e-05,,0.25269338779678324
82/1313,0.0003030915336431602,2.5054882917210244e-05,,0.25269338779678324
70/5825,0.0003030915336431602,1.6575100452893724e-05,,0.25272564789991064
280/1142,0.0003030915336431602,1.1186581843536804e-06,,0.24140874612814323
236/4935,0.0003030915336431602,4.0749965046463094e-07,,0.21458613363395915
252/7837,0.0003030915336431602,2.4526400745203125e-07,,0.2165580011377062
16/6581,0.0003030915336431602,4.0749965046463094e-07,,0.21458613363395915
220/2141,0.0003030915336431602,2.451003272259321e-07,,0.2165580011377062
220/2198,0.0003030915336431602,2.451003272259321e-07,,0.2165580011377062
203/5645,0.0003030915336431602,2.4819288817893073e-07,,0.2165580011377062
168/6091,0.0003030915336431602,2.797549180781929e-07,,0.2223620066048121
180/6476,0.0003030915336431602,1.1096234434420027e-06,,0.24140874612814323
175/3687,0.0003030915336431602,1.1118361973637797e-06,,0.24140874612814323
198/7742,0.0003030915336431602,1.2826518594383277e-06,,0.24140874612814323
63/5014,0.0003030915336431602,1.313819676542703e-06,,0.2482257053291536
15/4476,0.0003030915336431602,1.1328587960961893e-06,,0.24140874612814323
24/9978,0.0003030915336431602,1.108711517734417e-06,,0.24140874612814323
67/9978,0.0003030915336431602,1.108711517734417e-06,,0.24140874612814323
64/2155,0.0003030915336431602,1.8564853419468666e-06,0.0010382767386137816,0.26833301705207796
2471506,0.0003030915336431602,1.1328587960961893e-06,,0.24140874612814323
39/1039,0.0003030915336431602,1.1088815708789974e-06,,0.24140874612814323
152/0106,0.0003030915336431602,1.108711517734417e-06,,0.24140874612814323
18/7503,0.0003030915336431602,1.108711517734417e-06,,0.24140874612814323
266/5567,0.0003030915336431602,3.0647338575768194e-07,,0.20346578411823957
56/9357,0.0003030915336431602,2.6593777903316727e-07,1.0208195535453848e-08,0.20345741947419269
24/5865,0.0003030915336431602,2.8118536872179026e-07,,0.20346160171024502
