author,author-pid,paper,top_venue_count,co-author-pid,total_weight,weight,closeness_centrality,normalized_degree_centrality,year
Liang Feng,1381166,journals/tits/ChenJZLFW18,0,70/2725,180,1,0.3245671563483736,0.0021158796769757027,2018.0
Wei Zhang 0012,10/4661-12,conf/isicir/CuiZCLH14,0,119/4303,178,2,0.2938312652140355,0.0020923699027870835,2014.0
Wei Zhang 0012,10/4661-12,conf/rsp/ChaturvediSZS14,0,72/8378,178,4,0.2938312652140355,0.0020923699027870835,2014.0
Wei Zhang 0012,10/4661-12,conf/nanoarch/WuY0LNWX10,0,34/4799-1,178,11,0.2938312652140355,0.0020923699027870835,2010.0
Wei Zhang 0012,10/4661-12,conf/nanoarch/WuY0LNWX10,0,20/4396-1,178,14,0.2938312652140355,0.0020923699027870835,2010.0
Wei Zhang 0012,10/4661-12,conf/hpcc/LiYLZYS15,0,172/2695,178,2,0.2938312652140355,0.0020923699027870835,2015.0
Wei Zhang 0012,10/4661-12,conf/hpcc/LiYLZYS15,0,129/8846,178,2,0.2938312652140355,0.0020923699027870835,2015.0
Wei Zhang 0012,10/4661-12,conf/hpcc/YangLJZLYLS15,0,91/620,178,1,0.2938312652140355,0.0020923699027870835,2015.0
Wei Zhang 0012,10/4661-12,conf/hpcc/LiYLZYS15,0,27/2376,178,2,0.2938312652140355,0.0020923699027870835,2015.0
Wei Zhang 0012,10/4661-12,conf/nanoarch/WuY0LNWX10,0,55/7960,178,13,0.2938312652140355,0.0020923699027870835,2010.0
Wei Zhang 0012,10/4661-12,conf/nanoarch/WuY0LNWX10,0,21/1340,178,13,0.2938312652140355,0.0020923699027870835,2010.0
Wei Zhang 0012,10/4661-12,conf/nanoarch/WuY0LNWX10,0,2342848,178,11,0.2938312652140355,0.0020923699027870835,2010.0
Wei Zhang 0012,10/4661-12,conf/isvlsi/LiuXWWZYWNW11,0,2951678,178,7,0.2938312652140355,0.0020923699027870835,2011.0
Wei Zhang 0012,10/4661-12,journals/tcad/YeXHWZWNWLW13,0,128/0744,178,1,0.2938312652140355,0.0020923699027870835,2013.0
Wei Zhang 0012,10/4661-12,journals/tcad/YeXHWZWNWLW13,0,75/3158-3,178,1,0.2938312652140355,0.0020923699027870835,2013.0
Wei Zhang 0012,10/4661-12,conf/dac/XieNXZLWYWL10,0,76/8314,178,2,0.2938312652140355,0.0020923699027870835,2010.0
Wei Zhang 0012,10/4661-12,journals/esl/LiuXMZWY11,0,m/JKMuppala,178,1,0.2938312652140355,0.0020923699027870835,2011.0
Wei Zhang 0012,10/4661-12,conf/isvlsi/LiuXWWZYWNW11,0,w/YuWang2,178,1,0.2938312652140355,0.0020923699027870835,2011.0
Wei Zhang 0012,10/4661-12,conf/dac/XieNXZLWYWL10,0,181/2688-13,178,1,0.2938312652140355,0.0020923699027870835,2010.0
Wei Zhang 0012,10/4661-12,conf/isvlsi/HungYWZLX10,0,16/7962,178,1,0.2938312652140355,0.0020923699027870835,2010.0
Jun Sun 0001,s/JunSun1,conf/sigsoft/LiuL0ZWD13,0,58/6609,506,5,0.3046288317124215,0.0059479728697205865,2013.0
Jin Song Dong,33/6517,conf/apsec/SunLDPT10,0,2908122,394,11,0.288967389717689,0.0046314255151579265,2010.0
Jin Song Dong,33/6517,conf/icse/TanA00DC13,0,129/8204,394,9,0.288967389717689,0.0046314255151579265,2013.0
Jin Song Dong,33/6517,conf/sigsoft/LiuL0ZWD13,0,58/6609,394,5,0.288967389717689,0.0046314255151579265,2013.0
Wei Zhang 0012,10/4661-12,conf/dac/HeDZL17,0,202/9476,178,3,0.2938312652140355,0.0020923699027870835,2017.0
Wei Zhang 0012,10/4661-12,conf/isvlsi/DasZL14,0,50/1928,178,8,0.2938312652140355,0.0020923699027870835,2014.0
Wei Zhang 0012,10/4661-12,conf/isvlsi/DasZL14,0,51/3710-3,178,8,0.2938312652140355,0.0020923699027870835,2014.0
Jin Song Dong,33/6517,journals/corr/abs-1906-11203,0,76/5461,394,1,0.288967389717689,0.0046314255151579265,2019.0
Jin Song Dong,33/6517,conf/sensys/ZhengSSLDG11,0,22/111,394,3,0.288967389717689,0.0046314255151579265,2011.0
Jin Song Dong,33/6517,journals/corr/abs-1906-11203,0,t/AlwenTiu,394,1,0.288967389717689,0.0046314255151579265,2019.0
Wei Zhang 0012,10/4661-12,journals/compsec/DasCCLZ18,0,61/9197,178,1,0.2938312652140355,0.0020923699027870835,2018.0
Wei Zhang 0012,10/4661-12,journals/tifs/DasLZC16,0,45/8423,178,2,0.2938312652140355,0.0020923699027870835,2016.0
Jun Sun 0001,s/JunSun1,conf/icfem/ShiL0DC12,0,97/6316,506,5,0.3046288317124215,0.0059479728697205865,2012.0
Jun Sun 0001,s/JunSun1,conf/icfem/ShiZL0DQ13,0,77/6283,506,3,0.3046288317124215,0.0059479728697205865,2013.0
Jin Song Dong,33/6517,conf/icfem/ShiL0DC12,0,97/6316,394,5,0.288967389717689,0.0046314255151579265,2012.0
Jin Song Dong,33/6517,conf/icfem/ShiZL0DQ13,0,77/6283,394,3,0.288967389717689,0.0046314255151579265,2013.0
Jin Song Dong,33/6517,conf/icfem/ShiZL0DQ13,0,q/ShengchaoQin,394,2,0.288967389717689,0.0046314255151579265,2013.0
Jun Sun 0001,s/JunSun1,journals/tse/BaiYWBSLDV18,0,174/4963,506,1,0.3046288317124215,0.0059479728697205865,2018.0
Jun Sun 0001,s/JunSun1,conf/kbse/Wu0LD13,0,61/908,506,2,0.3046288317124215,0.0059479728697205865,2013.0
Jun Sun 0001,s/JunSun1,journals/tse/BaiYWBSLDV18,0,193/3275,506,1,0.3046288317124215,0.0059479728697205865,2018.0
Jun Sun 0001,s/JunSun1,journals/tse/BaiYWBSLDV18,0,54/5019,506,1,0.3046288317124215,0.0059479728697205865,2018.0
Jin Song Dong,33/6517,conf/ndss/BaiLMVS00D13,0,86/9673,394,3,0.288967389717689,0.0046314255151579265,2013.0
Jin Song Dong,33/6517,journals/tse/BaiYWBSLDV18,0,174/4963,394,1,0.288967389717689,0.0046314255151579265,2018.0
Jin Song Dong,33/6517,conf/kbse/Wu0LD13,0,61/908,394,2,0.288967389717689,0.0046314255151579265,2013.0
Jin Song Dong,33/6517,journals/tse/BaiYWBSLDV18,0,193/3275,394,1,0.288967389717689,0.0046314255151579265,2018.0
Jin Song Dong,33/6517,journals/tse/BaiYWBSLDV18,0,54/5019,394,1,0.288967389717689,0.0046314255151579265,2018.0
Jun Sun 0001,s/JunSun1,journals/tse/0044000D18,0,81/1237-2,506,1,0.3046288317124215,0.0059479728697205865,2018.0
Jin Song Dong,33/6517,journals/corr/LiPLSD14,0,53/2189-44,394,7,0.288967389717689,0.0046314255151579265,2014.0
Jin Song Dong,33/6517,journals/tse/0044000D18,0,81/1237-2,394,1,0.288967389717689,0.0046314255151579265,2018.0
Jun Sun 0001,s/JunSun1,conf/ndss/BaiLMVS00D13,0,134/8681,506,4,0.3046288317124215,0.0059479728697205865,2013.0
Jun Sun 0001,s/JunSun1,journals/tifs/XueM0TC0Z17,0,147/5824,506,1,0.3046288317124215,0.0059479728697205865,2017.0
Jun Sun 0001,s/JunSun1,conf/atal/Song00014,0,84/6889-2,506,3,0.3046288317124215,0.0059479728697205865,2014.0
Jun Sun 0001,s/JunSun1,journals/tmc/HeM0L0Z0S17,0,42/963-2,506,1,0.3046288317124215,0.0059479728697205865,2017.0
Jun Sun 0001,s/JunSun1,conf/sensys/ZhengSSLDG11,0,15/4208-1,506,4,0.3046288317124215,0.0059479728697205865,2011.0
Jun Sun 0001,s/JunSun1,journals/tmc/HeM0L0Z0S17,0,95/6404-5,506,1,0.3046288317124215,0.0059479728697205865,2017.0
Jun Sun 0001,s/JunSun1,journals/tmc/HeM0L0Z0S17,0,42/5105,506,1,0.3046288317124215,0.0059479728697205865,2017.0
Jun Sun 0001,s/JunSun1,journals/tmc/HeM0L0Z0S17,0,s/KangGShin,506,1,0.3046288317124215,0.0059479728697205865,2017.0
Jun Sun 0001,s/JunSun1,conf/icfem/LiDPSBLD17,0,82/9243,506,1,0.3046288317124215,0.0059479728697205865,2017.0
Jun Sun 0001,s/JunSun1,conf/fm/ZhangSPLD11,0,p/JunPang,506,6,0.3046288317124215,0.0059479728697205865,2011.0
Jin Song Dong,33/6517,conf/icfem/LiDPSBLD17,0,82/9243,394,1,0.288967389717689,0.0046314255151579265,2017.0
Jin Song Dong,33/6517,conf/fm/ZhangSPLD11,0,p/JunPang,394,5,0.288967389717689,0.0046314255151579265,2011.0
Jun Sun 0001,s/JunSun1,conf/icsm/LinXPL0ZD14,0,77/1513-1,506,4,0.3046288317124215,0.0059479728697205865,2014.0
Jin Song Dong,33/6517,conf/icsm/LinXPL0ZD14,0,77/1513-1,394,3,0.288967389717689,0.0046314255151579265,2014.0
Jin Song Dong,33/6517,conf/issta/TanXCSLD15,0,73/7055,394,4,0.288967389717689,0.0046314255151579265,2015.0
Jun Sun 0001,s/JunSun1,conf/kbse/XingSLD10,0,52/6482,506,5,0.3046288317124215,0.0059479728697205865,2010.0
Jun Sun 0001,s/JunSun1,conf/icsm/LinXPL0ZD14,0,14/6370-1,506,3,0.3046288317124215,0.0059479728697205865,2014.0
Jun Sun 0001,s/JunSun1,conf/icsm/LinXPL0ZD14,0,37/4220,506,3,0.3046288317124215,0.0059479728697205865,2014.0
Jin Song Dong,33/6517,conf/ndss/BaiLMVS00D13,0,134/8681,394,2,0.288967389717689,0.0046314255151579265,2013.0
Jin Song Dong,33/6517,conf/kbse/XingSLD10,0,52/6482,394,4,0.288967389717689,0.0046314255151579265,2010.0
Jin Song Dong,33/6517,conf/icsm/LinXPL0ZD14,0,14/6370-1,394,2,0.288967389717689,0.0046314255151579265,2014.0
Jin Song Dong,33/6517,conf/icsm/LinXPL0ZD14,0,37/4220,394,2,0.288967389717689,0.0046314255151579265,2014.0
Jun Sun 0001,s/JunSun1,conf/icfem/SunSL10,0,61/8725,506,12,0.3046288317124215,0.0059479728697205865,2010.0
Jun Sun 0001,s/JunSun1,conf/hase/Zhang00D012,0,86/3523-2,506,3,0.3046288317124215,0.0059479728697205865,2012.0
Jun Sun 0001,s/JunSun1,conf/apsec/ZhangLA0D12,0,a/MAuguston,506,3,0.3046288317124215,0.0059479728697205865,2012.0
Jun Sun 0001,s/JunSun1,conf/models/SongLASDC15,0,66/6179,506,2,0.3046288317124215,0.0059479728697205865,2015.0
Jin Song Dong,33/6517,conf/icfem/SunLSDL11,0,61/8725,394,9,0.288967389717689,0.0046314255151579265,2011.0
Jin Song Dong,33/6517,conf/hase/Zhang00D012,0,86/3523-2,394,3,0.288967389717689,0.0046314255151579265,2012.0
Jin Song Dong,33/6517,conf/apsec/ZhangLA0D12,0,a/MAuguston,394,3,0.288967389717689,0.0046314255151579265,2012.0
Jin Song Dong,33/6517,conf/models/SongLASDC15,0,66/6179,394,2,0.288967389717689,0.0046314255151579265,2015.0
Jun Sun 0001,s/JunSun1,conf/prima/HaoSLSGDL12,0,21/7664,506,4,0.3046288317124215,0.0059479728697205865,2012.0
Jun Sun 0001,s/JunSun1,conf/prima/HaoSLSGDL12,0,l/HofungLeung,506,3,0.3046288317124215,0.0059479728697205865,2012.0
Jun Sun 0001,s/JunSun1,conf/icfem/ChenTSWL0D16,0,18/3178-4,506,1,0.3046288317124215,0.0059479728697205865,2016.0
Jin Song Dong,33/6517,conf/icfem/ChenTSWL0D16,0,18/3178-4,394,1,0.288967389717689,0.0046314255151579265,2016.0
Jin Song Dong,33/6517,conf/icfem/NguyenTSLLCD16,0,174/4939-1,394,1,0.288967389717689,0.0046314255151579265,2016.0
Wei Zhang 0012,10/4661-12,conf/iscas/DasXLZ16,0,67/7741,178,1,0.2938312652140355,0.0020923699027870835,2016.0
Jin Song Dong,33/6517,conf/ictac/Dong0LL14,0,20/2537,394,3,0.288967389717689,0.0046314255151579265,2014.0
Jin Song Dong,33/6517,conf/jist/2016,0,52/173,394,1,0.288967389717689,0.0046314255151579265,2016.0
Jin Song Dong,33/6517,conf/jist/2016,0,a/GrigorisAntoniou,394,1,0.288967389717689,0.0046314255151579265,2016.0
Jin Song Dong,33/6517,conf/jist/2016,0,75/3158-1,394,1,0.288967389717689,0.0046314255151579265,2016.0
Jun Sun 0001,s/JunSun1,conf/ictac/Dong0LL14,0,20/2537,506,3,0.3046288317124215,0.0059479728697205865,2014.0
Jun Sun 0001,s/JunSun1,conf/jist/2016,0,52/173,506,1,0.3046288317124215,0.0059479728697205865,2016.0
Jun Sun 0001,s/JunSun1,conf/jist/2016,0,a/GrigorisAntoniou,506,1,0.3046288317124215,0.0059479728697205865,2016.0
Jun Sun 0001,s/JunSun1,conf/jist/2016,0,75/3158-1,506,1,0.3046288317124215,0.0059479728697205865,2016.0
Jun Sun 0001,s/JunSun1,conf/icfem/WangS0LDWL12,0,12/2633-4,506,4,0.3046288317124215,0.0059479728697205865,2012.0
Jun Sun 0001,s/JunSun1,conf/icfem/WangS0LDWL12,0,68/1277-1,506,5,0.3046288317124215,0.0059479728697205865,2012.0
Jun Sun 0001,s/JunSun1,conf/issta/GuiSLSDW13,0,21/7083,506,4,0.3046288317124215,0.0059479728697205865,2013.0
Jun Sun 0001,s/JunSun1,journals/fcsc/Si0LDPZY14,0,95/6761,506,2,0.3046288317124215,0.0059479728697205865,2014.0
Jun Sun 0001,s/JunSun1,conf/icfem/SunLSDL11,0,08/2489-1,506,4,0.3046288317124215,0.0059479728697205865,2011.0
Jin Song Dong,33/6517,conf/icfem/WangS0LDWL12,0,12/2633-4,394,2,0.288967389717689,0.0046314255151579265,2012.0
Jin Song Dong,33/6517,conf/icfem/WangS0LDWL12,0,68/1277-1,394,4,0.288967389717689,0.0046314255151579265,2012.0
Jin Song Dong,33/6517,conf/issta/GuiSLSDW13,0,21/7083,394,3,0.288967389717689,0.0046314255151579265,2013.0
Jin Song Dong,33/6517,journals/fcsc/Si0LDPZY14,0,95/6761,394,2,0.288967389717689,0.0046314255151579265,2014.0
Jin Song Dong,33/6517,conf/icfem/SunLSDL11,0,08/2489-1,394,3,0.288967389717689,0.0046314255151579265,2011.0
Jun Sun 0001,s/JunSun1,conf/iceccs/WuLSSQ15,0,58/3735,506,1,0.3046288317124215,0.0059479728697205865,2015.0
Jun Sun 0001,s/JunSun1,conf/issta/XueWLXSC15,0,45/8423,506,2,0.3046288317124215,0.0059479728697205865,2015.0
Jun Sun 0001,s/JunSun1,conf/issta/XueWLXSC15,0,14/1915-7,506,1,0.3046288317124215,0.0059479728697205865,2015.0
Jun Sun 0001,s/JunSun1,conf/prima/HaoSLSGDL12,0,34/8605-2,506,6,0.3046288317124215,0.0059479728697205865,2012.0
Jin Song Dong,33/6517,conf/prima/HaoSLSGDL12,0,34/8605-2,394,6,0.288967389717689,0.0046314255151579265,2012.0
Jin Song Dong,33/6517,conf/iceccs/LiuZDL0BM12,0,56/5624-7,394,3,0.288967389717689,0.0046314255151579265,2012.0
Jun Sun 0001,s/JunSun1,conf/iceccs/LiuZDL0BM12,0,56/5624-7,506,3,0.3046288317124215,0.0059479728697205865,2012.0
Jun Sun 0001,s/JunSun1,conf/fm/ZhangSPLD11,0,64/7096,506,4,0.3046288317124215,0.0059479728697205865,2011.0
Jin Song Dong,33/6517,conf/fm/ZhangSPLD11,0,64/7096,394,4,0.288967389717689,0.0046314255151579265,2011.0
Jun Sun 0001,s/JunSun1,conf/apn/LiuSLD12,0,12/11487,506,2,0.3046288317124215,0.0059479728697205865,2012.0
Jin Song Dong,33/6517,conf/apn/LiuSLD12,0,12/11487,394,2,0.288967389717689,0.0046314255151579265,2012.0
Jin Song Dong,33/6517,conf/iceccs/LiuZDL0BM12,0,l/YanLiu12,394,4,0.288967389717689,0.0046314255151579265,2012.0
Jin Song Dong,33/6517,conf/iceccs/LiuZDL0BM12,0,20/2182,394,2,0.288967389717689,0.0046314255151579265,2012.0
Jin Song Dong,33/6517,conf/iceccs/LiuZDL0BM12,0,48/1412,394,2,0.288967389717689,0.0046314255151579265,2012.0
Jun Sun 0001,s/JunSun1,conf/iceccs/LiuZDL0BM12,0,l/YanLiu12,506,4,0.3046288317124215,0.0059479728697205865,2012.0
Jun Sun 0001,s/JunSun1,conf/iceccs/LiuZDL0BM12,0,20/2182,506,2,0.3046288317124215,0.0059479728697205865,2012.0
Jun Sun 0001,s/JunSun1,conf/iceccs/LiuZDL0BM12,0,48/1412,506,2,0.3046288317124215,0.0059479728697205865,2012.0
Jun Sun 0001,s/JunSun1,conf/icfem/LiHSLD14,0,70/2543-4,506,1,0.3046288317124215,0.0059479728697205865,2014.0
Jin Song Dong,33/6517,conf/icfem/LiHSLD14,0,70/2543-4,394,1,0.288967389717689,0.0046314255151579265,2014.0
Jun Sun 0001,s/JunSun1,conf/icfem/WuLL014,0,83/2265,506,1,0.3046288317124215,0.0059479728697205865,2014.0
Jun Sun 0001,s/JunSun1,conf/kbse/LiuSLZWDW14,0,47/722,506,1,0.3046288317124215,0.0059479728697205865,2014.0
Jun Sun 0001,s/JunSun1,conf/sigsoft/LiuL0ZWD13,0,39/3673,506,3,0.3046288317124215,0.0059479728697205865,2013.0
Jin Song Dong,33/6517,conf/kbse/LiuSLZWDW14,0,47/722,394,1,0.288967389717689,0.0046314255151579265,2014.0
Jun Sun 0001,s/JunSun1,conf/icfem/WangS0LDWL12,0,35/1103,506,2,0.3046288317124215,0.0059479728697205865,2012.0
Jun Sun 0001,s/JunSun1,journals/tse/Liu0L0ZD13,0,c/WeiChen13,506,1,0.3046288317124215,0.0059479728697205865,2013.0
Jun Sun 0001,s/JunSun1,journals/tse/Liu0L0ZD13,0,760437,506,1,0.3046288317124215,0.0059479728697205865,2013.0
Jin Song Dong,33/6517,journals/tse/Liu0L0ZD13,0,c/WeiChen13,394,1,0.288967389717689,0.0046314255151579265,2013.0
Jin Song Dong,33/6517,journals/tse/Liu0L0ZD13,0,760437,394,1,0.288967389717689,0.0046314255151579265,2013.0
Jun Sun 0001,s/JunSun1,conf/apsec/HaQL013,0,144/8066,506,1,0.3046288317124215,0.0059479728697205865,2013.0
Jun Sun 0001,s/JunSun1,journals/fcsc/LuuSLDLT12,0,52/5843,506,2,0.3046288317124215,0.0059479728697205865,2012.0
Jun Sun 0001,s/JunSun1,conf/ftscs/OstroffWHL013,0,39/1187,506,1,0.3046288317124215,0.0059479728697205865,2013.0
Jun Sun 0001,s/JunSun1,conf/ftscs/OstroffWHL013,0,99/7675,506,1,0.3046288317124215,0.0059479728697205865,2013.0
Jun Sun 0001,s/JunSun1,conf/ftscs/OstroffWHL013,0,01/11343,506,1,0.3046288317124215,0.0059479728697205865,2013.0
Jun Sun 0001,s/JunSun1,conf/ifm/LiuLACSWD13,0,c/CChoppy,506,1,0.3046288317124215,0.0059479728697205865,2013.0
Jin Song Dong,33/6517,conf/ifm/LiuLACSWD13,0,c/CChoppy,394,1,0.288967389717689,0.0046314255151579265,2013.0
Jun Sun 0001,s/JunSun1,conf/kbse/Zhang0SLMD13,0,94/8393,506,1,0.3046288317124215,0.0059479728697205865,2013.0
Jin Song Dong,33/6517,conf/kbse/Zhang0SLMD13,0,1906658,394,1,0.288967389717689,0.0046314255151579265,2013.0
Jin Song Dong,33/6517,conf/kbse/Zhang0SLMD13,0,94/8393,394,1,0.288967389717689,0.0046314255151579265,2013.0
Jun Sun 0001,s/JunSun1,conf/ndss/BaiLMVS00D13,0,134/8736,506,1,0.3046288317124215,0.0059479728697205865,2013.0
Jun Sun 0001,s/JunSun1,conf/ndss/BaiLMVS00D13,0,134/8880,506,1,0.3046288317124215,0.0059479728697205865,2013.0
Jun Sun 0001,s/JunSun1,conf/ndss/BaiLMVS00D13,0,90/105,506,1,0.3046288317124215,0.0059479728697205865,2013.0
Jin Song Dong,33/6517,conf/ndss/BaiLMVS00D13,0,134/8736,394,1,0.288967389717689,0.0046314255151579265,2013.0
Jin Song Dong,33/6517,conf/ndss/BaiLMVS00D13,0,134/8880,394,1,0.288967389717689,0.0046314255151579265,2013.0
Jin Song Dong,33/6517,conf/ndss/BaiLMVS00D13,0,90/105,394,1,0.288967389717689,0.0046314255151579265,2013.0
Jin Song Dong,33/6517,conf/services/ReddyFLD0K13,0,20/334,394,1,0.288967389717689,0.0046314255151579265,2013.0
Jin Song Dong,33/6517,conf/services/ReddyFLD0K13,0,71/4548,394,1,0.288967389717689,0.0046314255151579265,2013.0
Jin Song Dong,33/6517,conf/services/ReddyFLD0K13,0,r/KanagasabaiRajaraman,394,1,0.288967389717689,0.0046314255151579265,2013.0
Jun Sun 0001,s/JunSun1,conf/services/ReddyFLD0K13,0,20/334,506,1,0.3046288317124215,0.0059479728697205865,2013.0
Jun Sun 0001,s/JunSun1,conf/services/ReddyFLD0K13,0,71/4548,506,1,0.3046288317124215,0.0059479728697205865,2013.0
Jun Sun 0001,s/JunSun1,conf/services/ReddyFLD0K13,0,r/KanagasabaiRajaraman,506,1,0.3046288317124215,0.0059479728697205865,2013.0
Jun Sun 0001,s/JunSun1,conf/sensys/ZhengSSLDG11,0,92/10310,506,5,0.3046288317124215,0.0059479728697205865,2011.0
Jin Song Dong,33/6517,conf/sensys/ZhengSSLDG11,0,92/10310,394,5,0.288967389717689,0.0046314255151579265,2011.0
Jin Song Dong,33/6517,conf/sensys/ZhengSSLDG11,0,15/4208-1,394,3,0.288967389717689,0.0046314255151579265,2011.0
Jun Sun 0001,s/JunSun1,journals/fcsc/LuuSLDLT12,0,81/8329,506,1,0.3046288317124215,0.0059479728697205865,2012.0
Jin Song Dong,33/6517,journals/fcsc/LuuSLDLT12,0,52/5843,394,1,0.288967389717689,0.0046314255151579265,2012.0
Jin Song Dong,33/6517,journals/fcsc/LuuSLDLT12,0,81/8329,394,1,0.288967389717689,0.0046314255151579265,2012.0
Jun Sun 0001,s/JunSun1,journals/sttt/Chen0LDZ12,0,91/5512,506,1,0.3046288317124215,0.0059479728697205865,2012.0
Jin Song Dong,33/6517,journals/sttt/Chen0LDZ12,0,91/5512,394,1,0.288967389717689,0.0046314255151579265,2012.0
Jin Song Dong,33/6517,conf/icfem/WangS0LDWL12,0,35/1103,394,1,0.288967389717689,0.0046314255151579265,2012.0
Jun Sun 0001,s/JunSun1,conf/icfem/ShiL0DC12,0,44/3540,506,1,0.3046288317124215,0.0059479728697205865,2012.0
Jin Song Dong,33/6517,conf/icfem/ShiL0DC12,0,44/3540,394,1,0.288967389717689,0.0046314255151579265,2012.0
Jin Song Dong,33/6517,conf/prima/HaoSLSGDL12,0,21/7664,394,2,0.288967389717689,0.0046314255151579265,2012.0
Jin Song Dong,33/6517,conf/prima/HaoSLSGDL12,0,l/HofungLeung,394,2,0.288967389717689,0.0046314255151579265,2012.0
Jun Sun 0001,s/JunSun1,conf/apsec/SunLDPT10,0,33/1678,506,1,0.3046288317124215,0.0059479728697205865,2010.0
Jin Song Dong,33/6517,conf/apsec/SunLDPT10,0,33/1678,394,1,0.288967389717689,0.0046314255151579265,2010.0
Jun Sun 0001,s/JunSun1,conf/icfem/SunLC10,0,48/6970,506,1,0.3046288317124215,0.0059479728697205865,2010.0
Seungjun Nah,177/3248,conf/cvpr/TimofteAG0ZLSKN17,0,24/8616,179,3,0.2840824292520521,0.002104124789881393,2017.0
Seungjun Nah,177/3248,conf/cvpr/NahTGBHMSL19,0,243/2775,179,2,0.2840824292520521,0.002104124789881393,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTGBHMSL19,0,243/2738,179,2,0.2840824292520521,0.002104124789881393,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTGBHMSL19,0,185/6852,179,2,0.2840824292520521,0.002104124789881393,2019.0
Seungjun Nah,177/3248,conf/cvpr/TimofteAG0ZLSKN17,0,68/6424,179,3,0.2840824292520521,0.002104124789881393,2017.0
Seungjun Nah,177/3248,conf/cvpr/TimofteAG0ZLSKN17,0,17/4029,179,3,0.2840824292520521,0.002104124789881393,2017.0
Seungjun Nah,177/3248,conf/cvpr/TimofteAG0ZLSKN17,0,205/3991,179,3,0.2840824292520521,0.002104124789881393,2017.0
Seungjun Nah,177/3248,conf/cvpr/NahTGBHMSL19,0,228/2769,179,2,0.2840824292520521,0.002104124789881393,2019.0
Seungjun Nah,177/3248,conf/cvpr/TimofteAG0ZLSKN17,0,23/2089,179,3,0.2840824292520521,0.002104124789881393,2017.0
Seungjun Nah,177/3248,conf/cvpr/TimofteAG0ZLSKN17,0,16/1278,179,3,0.2840824292520521,0.002104124789881393,2017.0
Seungjun Nah,177/3248,conf/cvpr/TimofteAG0ZLSKN17,0,120/4095,179,3,0.2840824292520521,0.002104124789881393,2017.0
Seungjun Nah,177/3248,conf/cvpr/TimofteAG0ZLSKN17,0,185/1060,179,3,0.2840824292520521,0.002104124789881393,2017.0
Seungjun Nah,177/3248,conf/cvpr/TimofteAG0ZLSKN17,0,26/5200,179,3,0.2840824292520521,0.002104124789881393,2017.0
Seungjun Nah,177/3248,conf/cvpr/TimofteAG0ZLSKN17,0,h/ThomasSHuang,179,3,0.2840824292520521,0.002104124789881393,2017.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,230/2044,179,1,0.2840824292520521,0.002104124789881393,2019.0
Seungjun Nah,177/3248,conf/cvpr/TimofteAG0ZLSKN17,0,84/4965,179,2,0.2840824292520521,0.002104124789881393,2017.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,55/11454,179,1,0.2840824292520521,0.002104124789881393,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,77/2107,179,1,0.2840824292520521,0.002104124789881393,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTGBHMSL19,0,85/2542,179,2,0.2840824292520521,0.002104124789881393,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTGBHMSL19,0,142/1614,179,2,0.2840824292520521,0.002104124789881393,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTGBHMSL19,0,17/1926,179,2,0.2840824292520521,0.002104124789881393,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTGBHMSL19,0,46/5881,179,2,0.2840824292520521,0.002104124789881393,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,140/7811,179,1,0.2840824292520521,0.002104124789881393,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,230/3630,179,1,0.2840824292520521,0.002104124789881393,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,32/6735,179,1,0.2840824292520521,0.002104124789881393,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,2453821,179,1,0.2840824292520521,0.002104124789881393,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,75/1281,179,1,0.2840824292520521,0.002104124789881393,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,263/1603,179,1,0.2840824292520521,0.002104124789881393,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,216/4089,179,1,0.2840824292520521,0.002104124789881393,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,263/1688,179,1,0.2840824292520521,0.002104124789881393,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,60/10346,179,1,0.2840824292520521,0.002104124789881393,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,17/7704,179,1,0.2840824292520521,0.002104124789881393,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,35/1964,179,1,0.2840824292520521,0.002104124789881393,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,318340,179,1,0.2840824292520521,0.002104124789881393,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,40/1491,179,1,0.2840824292520521,0.002104124789881393,2019.0
