author,author-pid,paper,top_venue_count,co-author-pid,total_weight,weight,closeness_centrality,normalized_degree_centrality,year
Jin Song Dong,33/6517,conf/sensys/ZhengSSLDG11,0,22/111,433,3,0.288967389717689,0.004590706205404947,2011.0
Jin Song Dong,33/6517,journals/corr/abs-1906-11203,0,t/AlwenTiu,433,1,0.288967389717689,0.004590706205404947,2019.0
Jun Sun 0001,s/JunSun1,conf/icfem/ShiL0DC12,0,97/6316,549,5,0.3046288317124215,0.005820548976367935,2012.0
Jun Sun 0001,s/JunSun1,conf/icfem/ShiZL0DQ13,0,77/6283,549,3,0.3046288317124215,0.005820548976367935,2013.0
Jin Song Dong,33/6517,conf/icfem/ShiL0DC12,0,97/6316,433,5,0.288967389717689,0.004590706205404947,2012.0
Jin Song Dong,33/6517,conf/icfem/ShiZL0DQ13,0,77/6283,433,3,0.288967389717689,0.004590706205404947,2013.0
Jin Song Dong,33/6517,conf/icfem/ShiZL0DQ13,0,q/ShengchaoQin,433,2,0.288967389717689,0.004590706205404947,2013.0
Jun Sun 0001,s/JunSun1,journals/tse/BaiYWBSLDV18,0,174/4963,549,1,0.3046288317124215,0.005820548976367935,2018.0
Jun Sun 0001,s/JunSun1,conf/kbse/Wu0LD13,0,61/908,549,2,0.3046288317124215,0.005820548976367935,2013.0
Jun Sun 0001,s/JunSun1,journals/tse/BaiYWBSLDV18,0,193/3275,549,1,0.3046288317124215,0.005820548976367935,2018.0
Jun Sun 0001,s/JunSun1,journals/tse/BaiYWBSLDV18,0,54/5019,549,1,0.3046288317124215,0.005820548976367935,2018.0
Jin Song Dong,33/6517,conf/ndss/BaiLMVS00D13,0,86/9673,433,3,0.288967389717689,0.004590706205404947,2013.0
Jin Song Dong,33/6517,journals/tse/BaiYWBSLDV18,0,174/4963,433,1,0.288967389717689,0.004590706205404947,2018.0
Jin Song Dong,33/6517,conf/kbse/Wu0LD13,0,61/908,433,2,0.288967389717689,0.004590706205404947,2013.0
Jin Song Dong,33/6517,journals/tse/BaiYWBSLDV18,0,193/3275,433,1,0.288967389717689,0.004590706205404947,2018.0
Jin Song Dong,33/6517,journals/tse/BaiYWBSLDV18,0,54/5019,433,1,0.288967389717689,0.004590706205404947,2018.0
Jun Sun 0001,s/JunSun1,journals/tse/0044000D18,0,81/1237-2,549,1,0.3046288317124215,0.005820548976367935,2018.0
Jin Song Dong,33/6517,journals/corr/LiPLSD14,0,53/2189-44,433,7,0.288967389717689,0.004590706205404947,2014.0
Jin Song Dong,33/6517,journals/tse/0044000D18,0,81/1237-2,433,1,0.288967389717689,0.004590706205404947,2018.0
Jun Sun 0001,s/JunSun1,conf/ndss/BaiLMVS00D13,0,134/8681,549,4,0.3046288317124215,0.005820548976367935,2013.0
Jun Sun 0001,s/JunSun1,journals/tifs/XueM0TC0Z17,0,147/5824,549,1,0.3046288317124215,0.005820548976367935,2017.0
Jun Sun 0001,s/JunSun1,conf/atal/Song00014,0,84/6889-2,549,3,0.3046288317124215,0.005820548976367935,2014.0
Jun Sun 0001,s/JunSun1,journals/tmc/HeM0L0Z0S17,0,42/963-2,549,1,0.3046288317124215,0.005820548976367935,2017.0
Jun Sun 0001,s/JunSun1,conf/sensys/ZhengSSLDG11,0,15/4208-1,549,4,0.3046288317124215,0.005820548976367935,2011.0
Jun Sun 0001,s/JunSun1,journals/tmc/HeM0L0Z0S17,0,95/6404-5,549,1,0.3046288317124215,0.005820548976367935,2017.0
Jun Sun 0001,s/JunSun1,journals/tmc/HeM0L0Z0S17,0,42/5105,549,1,0.3046288317124215,0.005820548976367935,2017.0
Jun Sun 0001,s/JunSun1,journals/tmc/HeM0L0Z0S17,0,s/KangGShin,549,1,0.3046288317124215,0.005820548976367935,2017.0
Jun Sun 0001,s/JunSun1,conf/icfem/LiDPSBLD17,0,82/9243,549,1,0.3046288317124215,0.005820548976367935,2017.0
Jun Sun 0001,s/JunSun1,conf/tase/LiuPSZ09,0,p/JunPang,549,8,0.3046288317124215,0.005820548976367935,2009.0
Jin Song Dong,33/6517,conf/icfem/LiDPSBLD17,0,82/9243,433,1,0.288967389717689,0.004590706205404947,2017.0
Jin Song Dong,33/6517,conf/cav/SunLDP09,0,p/JunPang,433,6,0.288967389717689,0.004590706205404947,2009.0
Jun Sun 0001,s/JunSun1,conf/icsm/LinXPL0ZD14,0,77/1513-1,549,4,0.3046288317124215,0.005820548976367935,2014.0
Jin Song Dong,33/6517,conf/icsm/LinXPL0ZD14,0,77/1513-1,433,3,0.288967389717689,0.004590706205404947,2014.0
Jin Song Dong,33/6517,conf/issta/TanXCSLD15,0,73/7055,433,4,0.288967389717689,0.004590706205404947,2015.0
Jun Sun 0001,s/JunSun1,conf/kbse/XingSLD10,0,52/6482,549,5,0.3046288317124215,0.005820548976367935,2010.0
Jun Sun 0001,s/JunSun1,conf/icsm/LinXPL0ZD14,0,14/6370-1,549,3,0.3046288317124215,0.005820548976367935,2014.0
Jun Sun 0001,s/JunSun1,conf/icsm/LinXPL0ZD14,0,37/4220,549,3,0.3046288317124215,0.005820548976367935,2014.0
Jin Song Dong,33/6517,conf/ndss/BaiLMVS00D13,0,134/8681,433,2,0.288967389717689,0.004590706205404947,2013.0
Jin Song Dong,33/6517,conf/kbse/XingSLD10,0,52/6482,433,4,0.288967389717689,0.004590706205404947,2010.0
Jin Song Dong,33/6517,conf/icsm/LinXPL0ZD14,0,14/6370-1,433,2,0.288967389717689,0.004590706205404947,2014.0
Jin Song Dong,33/6517,conf/icsm/LinXPL0ZD14,0,37/4220,433,2,0.288967389717689,0.004590706205404947,2014.0
Jun Sun 0001,s/JunSun1,conf/icfem/SunSL10,0,61/8725,549,12,0.3046288317124215,0.005820548976367935,2010.0
Jun Sun 0001,s/JunSun1,conf/hase/Zhang00D012,0,86/3523-2,549,3,0.3046288317124215,0.005820548976367935,2012.0
Jun Sun 0001,s/JunSun1,conf/apsec/ZhangLA0D12,0,a/MAuguston,549,3,0.3046288317124215,0.005820548976367935,2012.0
Jun Sun 0001,s/JunSun1,conf/models/SongLASDC15,0,66/6179,549,2,0.3046288317124215,0.005820548976367935,2015.0
Jin Song Dong,33/6517,conf/icfem/SunLSDL11,0,61/8725,433,9,0.288967389717689,0.004590706205404947,2011.0
Jin Song Dong,33/6517,conf/hase/Zhang00D012,0,86/3523-2,433,3,0.288967389717689,0.004590706205404947,2012.0
Jin Song Dong,33/6517,conf/apsec/ZhangLA0D12,0,a/MAuguston,433,3,0.288967389717689,0.004590706205404947,2012.0
Jin Song Dong,33/6517,conf/models/SongLASDC15,0,66/6179,433,2,0.288967389717689,0.004590706205404947,2015.0
Jun Sun 0001,s/JunSun1,conf/prima/HaoSLSGDL12,0,21/7664,549,4,0.3046288317124215,0.005820548976367935,2012.0
Jun Sun 0001,s/JunSun1,conf/prima/HaoSLSGDL12,0,l/HofungLeung,549,3,0.3046288317124215,0.005820548976367935,2012.0
Jun Sun 0001,s/JunSun1,conf/icfem/ChenTSWL0D16,0,18/3178-4,549,1,0.3046288317124215,0.005820548976367935,2016.0
Jin Song Dong,33/6517,conf/icfem/ChenTSWL0D16,0,18/3178-4,433,1,0.288967389717689,0.004590706205404947,2016.0
Jin Song Dong,33/6517,conf/icfem/NguyenTSLLCD16,0,174/4939-1,433,1,0.288967389717689,0.004590706205404947,2016.0
Jin Song Dong,33/6517,conf/ictac/Dong0LL14,0,20/2537,433,3,0.288967389717689,0.004590706205404947,2014.0
Jin Song Dong,33/6517,conf/jist/2016,0,52/173,433,1,0.288967389717689,0.004590706205404947,2016.0
Jin Song Dong,33/6517,conf/jist/2016,0,a/GrigorisAntoniou,433,1,0.288967389717689,0.004590706205404947,2016.0
Jin Song Dong,33/6517,conf/jist/2016,0,75/3158-1,433,1,0.288967389717689,0.004590706205404947,2016.0
Jun Sun 0001,s/JunSun1,conf/ictac/Dong0LL14,0,20/2537,549,3,0.3046288317124215,0.005820548976367935,2014.0
Jun Sun 0001,s/JunSun1,conf/jist/2016,0,52/173,549,1,0.3046288317124215,0.005820548976367935,2016.0
Jun Sun 0001,s/JunSun1,conf/jist/2016,0,a/GrigorisAntoniou,549,1,0.3046288317124215,0.005820548976367935,2016.0
Jun Sun 0001,s/JunSun1,conf/jist/2016,0,75/3158-1,549,1,0.3046288317124215,0.005820548976367935,2016.0
Jun Sun 0001,s/JunSun1,conf/icfem/WangS0LDWL12,0,12/2633-4,549,4,0.3046288317124215,0.005820548976367935,2012.0
Jun Sun 0001,s/JunSun1,conf/icfem/WangS0LDWL12,0,68/1277-1,549,5,0.3046288317124215,0.005820548976367935,2012.0
Jun Sun 0001,s/JunSun1,conf/issta/GuiSLSDW13,0,21/7083,549,4,0.3046288317124215,0.005820548976367935,2013.0
Jun Sun 0001,s/JunSun1,journals/fcsc/Si0LDPZY14,0,95/6761,549,2,0.3046288317124215,0.005820548976367935,2014.0
Jun Sun 0001,s/JunSun1,conf/icfem/SunLSDL11,0,08/2489-1,549,4,0.3046288317124215,0.005820548976367935,2011.0
Jin Song Dong,33/6517,conf/icfem/WangS0LDWL12,0,12/2633-4,433,2,0.288967389717689,0.004590706205404947,2012.0
Jin Song Dong,33/6517,conf/icfem/WangS0LDWL12,0,68/1277-1,433,4,0.288967389717689,0.004590706205404947,2012.0
Jin Song Dong,33/6517,conf/issta/GuiSLSDW13,0,21/7083,433,3,0.288967389717689,0.004590706205404947,2013.0
Jin Song Dong,33/6517,journals/fcsc/Si0LDPZY14,0,95/6761,433,2,0.288967389717689,0.004590706205404947,2014.0
Jin Song Dong,33/6517,conf/icfem/SunLSDL11,0,08/2489-1,433,3,0.288967389717689,0.004590706205404947,2011.0
Jun Sun 0001,s/JunSun1,conf/iceccs/WuLSSQ15,0,58/3735,549,1,0.3046288317124215,0.005820548976367935,2015.0
Jun Sun 0001,s/JunSun1,conf/issta/XueWLXSC15,0,45/8423,549,2,0.3046288317124215,0.005820548976367935,2015.0
Jun Sun 0001,s/JunSun1,conf/issta/XueWLXSC15,0,14/1915-7,549,1,0.3046288317124215,0.005820548976367935,2015.0
Jun Sun 0001,s/JunSun1,conf/prima/HaoSLSGDL12,0,34/8605-2,549,6,0.3046288317124215,0.005820548976367935,2012.0
Jin Song Dong,33/6517,conf/prima/HaoSLSGDL12,0,34/8605-2,433,6,0.288967389717689,0.004590706205404947,2012.0
Jin Song Dong,33/6517,conf/icfem/DongLSZ06,0,56/5624-7,433,5,0.288967389717689,0.004590706205404947,2006.0
Jun Sun 0001,s/JunSun1,conf/icfem/DongLSZ06,0,56/5624-7,549,5,0.3046288317124215,0.005820548976367935,2006.0
Jun Sun 0001,s/JunSun1,conf/seke/ZhangLSDCL09,0,64/7096,549,5,0.3046288317124215,0.005820548976367935,2009.0
Jin Song Dong,33/6517,conf/seke/ZhangLSDCL09,0,64/7096,433,5,0.288967389717689,0.004590706205404947,2009.0
Jun Sun 0001,s/JunSun1,conf/apn/LiuSLD12,0,12/11487,549,2,0.3046288317124215,0.005820548976367935,2012.0
Jin Song Dong,33/6517,conf/apn/LiuSLD12,0,12/11487,433,2,0.288967389717689,0.004590706205404947,2012.0
Jin Song Dong,33/6517,conf/iceccs/LiuZDL0BM12,0,l/YanLiu12,433,4,0.288967389717689,0.004590706205404947,2012.0
Jin Song Dong,33/6517,conf/iceccs/LiuZDL0BM12,0,20/2182,433,2,0.288967389717689,0.004590706205404947,2012.0
Jin Song Dong,33/6517,conf/iceccs/LiuZDL0BM12,0,48/1412,433,2,0.288967389717689,0.004590706205404947,2012.0
Jun Sun 0001,s/JunSun1,conf/iceccs/LiuZDL0BM12,0,l/YanLiu12,549,4,0.3046288317124215,0.005820548976367935,2012.0
Jun Sun 0001,s/JunSun1,conf/iceccs/LiuZDL0BM12,0,20/2182,549,2,0.3046288317124215,0.005820548976367935,2012.0
Jun Sun 0001,s/JunSun1,conf/iceccs/LiuZDL0BM12,0,48/1412,549,2,0.3046288317124215,0.005820548976367935,2012.0
Jun Sun 0001,s/JunSun1,conf/icfem/LiHSLD14,0,70/2543-4,549,1,0.3046288317124215,0.005820548976367935,2014.0
Jin Song Dong,33/6517,conf/icfem/LiHSLD14,0,70/2543-4,433,1,0.288967389717689,0.004590706205404947,2014.0
Jun Sun 0001,s/JunSun1,conf/icfem/WuLL014,0,83/2265,549,1,0.3046288317124215,0.005820548976367935,2014.0
Jun Sun 0001,s/JunSun1,conf/kbse/LiuSLZWDW14,0,47/722,549,1,0.3046288317124215,0.005820548976367935,2014.0
Jun Sun 0001,s/JunSun1,conf/sigsoft/LiuL0ZWD13,0,39/3673,549,3,0.3046288317124215,0.005820548976367935,2013.0
Jin Song Dong,33/6517,conf/kbse/LiuSLZWDW14,0,47/722,433,1,0.288967389717689,0.004590706205404947,2014.0
Jun Sun 0001,s/JunSun1,conf/icfem/WangS0LDWL12,0,35/1103,549,2,0.3046288317124215,0.005820548976367935,2012.0
Jun Sun 0001,s/JunSun1,conf/seke/ZhangLSDCL09,0,c/WeiChen13,549,3,0.3046288317124215,0.005820548976367935,2009.0
Jun Sun 0001,s/JunSun1,conf/seke/ZhangLSDCL09,0,760437,549,3,0.3046288317124215,0.005820548976367935,2009.0
Jin Song Dong,33/6517,conf/seke/ZhangLSDCL09,0,c/WeiChen13,433,2,0.288967389717689,0.004590706205404947,2009.0
Jin Song Dong,33/6517,conf/seke/ZhangLSDCL09,0,760437,433,2,0.288967389717689,0.004590706205404947,2009.0
Jun Sun 0001,s/JunSun1,conf/apsec/HaQL013,0,144/8066,549,1,0.3046288317124215,0.005820548976367935,2013.0
Jun Sun 0001,s/JunSun1,journals/fcsc/LuuSLDLT12,0,52/5843,549,2,0.3046288317124215,0.005820548976367935,2012.0
Jun Sun 0001,s/JunSun1,conf/ftscs/OstroffWHL013,0,39/1187,549,1,0.3046288317124215,0.005820548976367935,2013.0
Jun Sun 0001,s/JunSun1,conf/ftscs/OstroffWHL013,0,99/7675,549,1,0.3046288317124215,0.005820548976367935,2013.0
Jun Sun 0001,s/JunSun1,conf/ftscs/OstroffWHL013,0,01/11343,549,1,0.3046288317124215,0.005820548976367935,2013.0
Jun Sun 0001,s/JunSun1,conf/ifm/LiuLACSWD13,0,c/CChoppy,549,1,0.3046288317124215,0.005820548976367935,2013.0
Jin Song Dong,33/6517,conf/ifm/LiuLACSWD13,0,c/CChoppy,433,1,0.288967389717689,0.004590706205404947,2013.0
Jun Sun 0001,s/JunSun1,conf/kbse/Zhang0SLMD13,0,94/8393,549,1,0.3046288317124215,0.005820548976367935,2013.0
Jin Song Dong,33/6517,conf/kbse/Zhang0SLMD13,0,1906658,433,1,0.288967389717689,0.004590706205404947,2013.0
Jin Song Dong,33/6517,conf/kbse/Zhang0SLMD13,0,94/8393,433,1,0.288967389717689,0.004590706205404947,2013.0
Jun Sun 0001,s/JunSun1,conf/ndss/BaiLMVS00D13,0,134/8736,549,1,0.3046288317124215,0.005820548976367935,2013.0
Jun Sun 0001,s/JunSun1,conf/ndss/BaiLMVS00D13,0,134/8880,549,1,0.3046288317124215,0.005820548976367935,2013.0
Jun Sun 0001,s/JunSun1,conf/ndss/BaiLMVS00D13,0,90/105,549,1,0.3046288317124215,0.005820548976367935,2013.0
Jin Song Dong,33/6517,conf/ndss/BaiLMVS00D13,0,134/8736,433,1,0.288967389717689,0.004590706205404947,2013.0
Jin Song Dong,33/6517,conf/ndss/BaiLMVS00D13,0,134/8880,433,1,0.288967389717689,0.004590706205404947,2013.0
Jin Song Dong,33/6517,conf/ndss/BaiLMVS00D13,0,90/105,433,1,0.288967389717689,0.004590706205404947,2013.0
Jin Song Dong,33/6517,conf/services/ReddyFLD0K13,0,20/334,433,1,0.288967389717689,0.004590706205404947,2013.0
Jin Song Dong,33/6517,conf/services/ReddyFLD0K13,0,71/4548,433,1,0.288967389717689,0.004590706205404947,2013.0
Jin Song Dong,33/6517,conf/services/ReddyFLD0K13,0,r/KanagasabaiRajaraman,433,1,0.288967389717689,0.004590706205404947,2013.0
Jun Sun 0001,s/JunSun1,conf/services/ReddyFLD0K13,0,20/334,549,1,0.3046288317124215,0.005820548976367935,2013.0
Jun Sun 0001,s/JunSun1,conf/services/ReddyFLD0K13,0,71/4548,549,1,0.3046288317124215,0.005820548976367935,2013.0
Jun Sun 0001,s/JunSun1,conf/services/ReddyFLD0K13,0,r/KanagasabaiRajaraman,549,1,0.3046288317124215,0.005820548976367935,2013.0
Jun Sun 0001,s/JunSun1,conf/sensys/ZhengSSLDG11,0,92/10310,549,5,0.3046288317124215,0.005820548976367935,2011.0
Jin Song Dong,33/6517,conf/sensys/ZhengSSLDG11,0,92/10310,433,5,0.288967389717689,0.004590706205404947,2011.0
Jin Song Dong,33/6517,conf/sensys/ZhengSSLDG11,0,15/4208-1,433,3,0.288967389717689,0.004590706205404947,2011.0
Jun Sun 0001,s/JunSun1,journals/fcsc/LuuSLDLT12,0,81/8329,549,1,0.3046288317124215,0.005820548976367935,2012.0
Jin Song Dong,33/6517,journals/fcsc/LuuSLDLT12,0,52/5843,433,1,0.288967389717689,0.004590706205404947,2012.0
Jin Song Dong,33/6517,conf/semweb/LuuQCD07,0,81/8329,433,2,0.288967389717689,0.004590706205404947,2007.0
Jun Sun 0001,s/JunSun1,conf/tase/SunLDC09,0,91/5512,549,2,0.3046288317124215,0.005820548976367935,2009.0
Jin Song Dong,33/6517,conf/tase/SunLDC09,0,91/5512,433,2,0.288967389717689,0.004590706205404947,2009.0
Jin Song Dong,33/6517,conf/icfem/WangS0LDWL12,0,35/1103,433,1,0.288967389717689,0.004590706205404947,2012.0
Jun Sun 0001,s/JunSun1,conf/icfem/ShiL0DC12,0,44/3540,549,1,0.3046288317124215,0.005820548976367935,2012.0
Jin Song Dong,33/6517,conf/icfem/ShiL0DC12,0,44/3540,433,1,0.288967389717689,0.004590706205404947,2012.0
Jin Song Dong,33/6517,conf/prima/HaoSLSGDL12,0,21/7664,433,2,0.288967389717689,0.004590706205404947,2012.0
Jin Song Dong,33/6517,conf/prima/HaoSLSGDL12,0,l/HofungLeung,433,2,0.288967389717689,0.004590706205404947,2012.0
Jun Sun 0001,s/JunSun1,conf/apsec/SunLDPT10,0,33/1678,549,1,0.3046288317124215,0.005820548976367935,2010.0
Jin Song Dong,33/6517,conf/apsec/SunLDPT10,0,33/1678,433,1,0.288967389717689,0.004590706205404947,2010.0
Jun Sun 0001,s/JunSun1,conf/icfem/SunLC10,0,48/6970,549,1,0.3046288317124215,0.005820548976367935,2010.0
Jun Sun 0001,s/JunSun1,conf/fm/SunLRLD09,0,1455219,549,1,0.3046288317124215,0.005820548976367935,2009.0
Jun Sun 0001,s/JunSun1,conf/fm/SunLRLD09,0,20/3587,549,1,0.3046288317124215,0.005820548976367935,2009.0
Jin Song Dong,33/6517,conf/fm/SunLRLD09,0,1455219,433,1,0.288967389717689,0.004590706205404947,2009.0
Jin Song Dong,33/6517,conf/fm/SunLRLD09,0,20/3587,433,1,0.288967389717689,0.004590706205404947,2009.0
Jun Sun 0001,s/JunSun1,conf/tase/LiuPSZ09,0,31/5664,549,1,0.3046288317124215,0.005820548976367935,2009.0
Jun Sun 0001,s/JunSun1,conf/icfem/SunLDW08,0,45/1539,549,1,0.3046288317124215,0.005820548976367935,2008.0
Jin Song Dong,33/6517,conf/icfem/SunLDW08,0,45/1539,433,1,0.288967389717689,0.004590706205404947,2008.0
Seungjun Nah,177/3248,conf/cvpr/TimofteAG0ZLSKN17,0,24/8616,179,3,0.2840824292520521,0.0018977746207101281,2017.0
Seungjun Nah,177/3248,conf/cvpr/NahTGBHMSL19,0,243/2775,179,2,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTGBHMSL19,0,243/2738,179,2,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTGBHMSL19,0,185/6852,179,2,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/TimofteAG0ZLSKN17,0,68/6424,179,3,0.2840824292520521,0.0018977746207101281,2017.0
Seungjun Nah,177/3248,conf/cvpr/TimofteAG0ZLSKN17,0,17/4029,179,3,0.2840824292520521,0.0018977746207101281,2017.0
Seungjun Nah,177/3248,conf/cvpr/TimofteAG0ZLSKN17,0,205/3991,179,3,0.2840824292520521,0.0018977746207101281,2017.0
Seungjun Nah,177/3248,conf/cvpr/NahTGBHMSL19,0,228/2769,179,2,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/TimofteAG0ZLSKN17,0,23/2089,179,3,0.2840824292520521,0.0018977746207101281,2017.0
Seungjun Nah,177/3248,conf/cvpr/TimofteAG0ZLSKN17,0,16/1278,179,3,0.2840824292520521,0.0018977746207101281,2017.0
Seungjun Nah,177/3248,conf/cvpr/TimofteAG0ZLSKN17,0,120/4095,179,3,0.2840824292520521,0.0018977746207101281,2017.0
Seungjun Nah,177/3248,conf/cvpr/TimofteAG0ZLSKN17,0,185/1060,179,3,0.2840824292520521,0.0018977746207101281,2017.0
Seungjun Nah,177/3248,conf/cvpr/TimofteAG0ZLSKN17,0,26/5200,179,3,0.2840824292520521,0.0018977746207101281,2017.0
Seungjun Nah,177/3248,conf/cvpr/TimofteAG0ZLSKN17,0,h/ThomasSHuang,179,3,0.2840824292520521,0.0018977746207101281,2017.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,230/2044,179,1,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/TimofteAG0ZLSKN17,0,84/4965,179,2,0.2840824292520521,0.0018977746207101281,2017.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,55/11454,179,1,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,77/2107,179,1,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTGBHMSL19,0,85/2542,179,2,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTGBHMSL19,0,142/1614,179,2,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTGBHMSL19,0,17/1926,179,2,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTGBHMSL19,0,46/5881,179,2,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,140/7811,179,1,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,230/3630,179,1,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,32/6735,179,1,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,2453821,179,1,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,75/1281,179,1,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,263/1603,179,1,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,216/4089,179,1,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,263/1688,179,1,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,60/10346,179,1,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,17/7704,179,1,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,35/1964,179,1,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,318340,179,1,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,40/1491,179,1,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,98/5684,179,1,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,263/1072,179,1,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTGBHMSL19,0,191/2655,179,2,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTGBHMSL19,0,73/3473,179,2,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,96/9913,179,1,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/NahTBHMSL19,0,39/8776,179,1,0.2840824292520521,0.0018977746207101281,2019.0
Seungjun Nah,177/3248,conf/cvpr/TimofteAG0ZLSKN17,0,198/9637,179,2,0.2840824292520521,0.0018977746207101281,2017.0
Seungjun Nah,177/3248,conf/cvpr/TimofteAG0ZLSKN17,0,73/1467,179,2,0.2840824292520521,0.0018977746207101281,2017.0
Seungjun Nah,177/3248,conf/cvpr/TimofteAG0ZLSKN17,0,1444536,179,3,0.2840824292520521,0.0018977746207101281,2017.0
Radu Timofte,24/8616,conf/cvpr/TimofteAG0ZLSKN17,0,177/3248,179,3,0.2840824292520521,0.0018977746207101281,2017.0
Radu Timofte,24/8616,conf/cvpr/NahTGBHMSL19,0,243/2775,179,2,0.2840824292520521,0.0018977746207101281,2019.0
Radu Timofte,24/8616,conf/cvpr/NahTGBHMSL19,0,243/2738,179,2,0.2840824292520521,0.0018977746207101281,2019.0
Radu Timofte,24/8616,conf/cvpr/NahTGBHMSL19,0,185/6852,179,2,0.2840824292520521,0.0018977746207101281,2019.0
Radu Timofte,24/8616,conf/cvpr/TimofteAG0ZLSKN17,0,68/6424,179,3,0.2840824292520521,0.0018977746207101281,2017.0
Radu Timofte,24/8616,conf/cvpr/TimofteAG0ZLSKN17,0,17/4029,179,3,0.2840824292520521,0.0018977746207101281,2017.0
Radu Timofte,24/8616,conf/cvpr/TimofteAG0ZLSKN17,0,205/3991,179,3,0.2840824292520521,0.0018977746207101281,2017.0
Radu Timofte,24/8616,conf/cvpr/NahTGBHMSL19,0,228/2769,179,2,0.2840824292520521,0.0018977746207101281,2019.0
Radu Timofte,24/8616,conf/cvpr/TimofteAG0ZLSKN17,0,23/2089,179,3,0.2840824292520521,0.0018977746207101281,2017.0
Radu Timofte,24/8616,conf/cvpr/TimofteAG0ZLSKN17,0,16/1278,179,3,0.2840824292520521,0.0018977746207101281,2017.0
Radu Timofte,24/8616,conf/cvpr/TimofteAG0ZLSKN17,0,120/4095,179,3,0.2840824292520521,0.0018977746207101281,2017.0
Radu Timofte,24/8616,conf/cvpr/TimofteAG0ZLSKN17,0,185/1060,179,3,0.2840824292520521,0.0018977746207101281,2017.0
Radu Timofte,24/8616,conf/cvpr/TimofteAG0ZLSKN17,0,26/5200,179,3,0.2840824292520521,0.0018977746207101281,2017.0
Radu Timofte,24/8616,conf/cvpr/TimofteAG0ZLSKN17,0,h/ThomasSHuang,179,3,0.2840824292520521,0.0018977746207101281,2017.0
Radu Timofte,24/8616,conf/cvpr/NahTBHMSL19,0,230/2044,179,1,0.2840824292520521,0.0018977746207101281,2019.0
Radu Timofte,24/8616,conf/cvpr/TimofteAG0ZLSKN17,0,84/4965,179,2,0.2840824292520521,0.0018977746207101281,2017.0
Radu Timofte,24/8616,conf/cvpr/NahTBHMSL19,0,55/11454,179,1,0.2840824292520521,0.0018977746207101281,2019.0
